player_id,pagerank,degree_centrality,avg_rating
siegmundchess,3.3208270192871235e-05,6.611133148221606e-05,1527.0
grealsan,9.146314037674442e-05,0.0001322226629644321,1820.5
alex_litl,3.3208270192871235e-05,6.611133148221606e-05,1890.0
oups5,9.146314037674442e-05,6.611133148221606e-05,1784.0
puliciclone,3.3208270192871235e-05,6.611133148221606e-05,1929.0
thony-ghali,0.0001309716492049806,0.0002644453259288642,2070.5
abdolvhab,3.3208270192871235e-05,6.611133148221606e-05,1965.0
rairden,3.3208270192871235e-05,6.611133148221606e-05,1428.0
drunkenfluteplayer,0.0002606406535406584,0.0015205606240909692,1332.8695652173913
mehdisoussichess12,4.692307550898024e-05,6.611133148221606e-05,1603.0
zloyboy,4.692307550898024e-05,6.611133148221606e-05,1719.0
zar,4.692307550898024e-05,6.611133148221606e-05,1519.0
renaud660514,4.692307550898024e-05,6.611133148221606e-05,1667.0
m60,4.692307550898024e-05,6.611133148221606e-05,1668.0
fluorescenza,3.3208270192871235e-05,6.611133148221606e-05,1518.0
iqfranta,4.692307550898024e-05,6.611133148221606e-05,1653.0
thelaw409,3.3208270192871235e-05,6.611133148221606e-05,1065.0
anchal,3.3208270192871235e-05,6.611133148221606e-05,1627.0
josepmescute,4.692307550898024e-05,6.611133148221606e-05,1617.0
asdf988,4.692307550898024e-05,6.611133148221606e-05,1694.0
rocktom222,4.692307550898024e-05,6.611133148221606e-05,1572.0
chisola,4.692307550898024e-05,6.611133148221606e-05,1596.0
neukrop,3.3208270192871235e-05,6.611133148221606e-05,1449.0
qkxwsm,4.692307550898024e-05,6.611133148221606e-05,1829.0
ironmaiden53,4.692307550898024e-05,6.611133148221606e-05,1537.0
shekh,4.692307550898024e-05,6.611133148221606e-05,1480.0
rpotenza,4.692307550898024e-05,0.0001322226629644321,1686.5
cbarhale,4.692307550898024e-05,6.611133148221606e-05,1611.0
iordor,3.3208270192871235e-05,0.0001322226629644321,1644.5
chessagent0,4.7441796092086237e-05,6.611133148221606e-05,1668.0
shahoviy_komentator,4.7441796092086237e-05,6.611133148221606e-05,2586.0
graceful-knight,3.3208270192871235e-05,6.611133148221606e-05,1204.0
ramongibarrar,6.167532199130125e-05,6.611133148221606e-05,1083.0
chita,0.0004317469953708912,0.0019833399444664818,1349.1944444444443
fastforward,5.312654956605372e-05,6.611133148221606e-05,1903.0
geniyal,3.3208270192871235e-05,6.611133148221606e-05,1387.0
masterofnone006,7.304482893923621e-05,6.611133148221606e-05,1433.5
silvia91,3.3208270192871235e-05,6.611133148221606e-05,1445.0
yexsoo,5.312654956605372e-05,6.611133148221606e-05,1337.0
jacjan,5.312654956605372e-05,6.611133148221606e-05,1383.0
misiokiller,3.3208270192871235e-05,6.611133148221606e-05,1471.0
sicilian1,5.312654956605372e-05,6.611133148221606e-05,1445.0
andro4002,3.3208270192871235e-05,6.611133148221606e-05,1321.3333333333333
hatinuri,3.3208270192871235e-05,6.611133148221606e-05,1386.0
lashazior,5.312654956605372e-05,6.611133148221606e-05,1430.0
nikprivet,3.3208270192871235e-05,6.611133148221606e-05,1283.0
colig,3.3208270192871235e-05,6.611133148221606e-05,1386.5
kris_97,5.312654956605372e-05,6.611133148221606e-05,1252.0
vrajv,3.3208270192871235e-05,6.611133148221606e-05,1295.0
eaglelion,3.3208270192871235e-05,6.611133148221606e-05,1235.0
jgoose327,3.3208270192871235e-05,6.611133148221606e-05,1407.0
kevin_ferrucci,3.3208270192871235e-05,6.611133148221606e-05,1451.0
andrewnelles,3.3208270192871235e-05,6.611133148221606e-05,1205.0
milena2005,5.312654956605372e-05,6.611133148221606e-05,1570.0
nikola-t,5.312654956605372e-05,6.611133148221606e-05,1850.0
edgestone,5.312654956605372e-05,6.611133148221606e-05,1751.0
andreican,5.312654956605372e-05,6.611133148221606e-05,1952.0
duchess_of_prawns,5.312654956605372e-05,6.611133148221606e-05,1825.0
gausss,5.312654956605372e-05,6.611133148221606e-05,1430.0
counsel,3.3208270192871235e-05,6.611133148221606e-05,1439.0
mrgaet,3.3208270192871235e-05,6.611133148221606e-05,1297.0
morphlin,5.312654956605372e-05,6.611133148221606e-05,1314.0
twinkletoes,3.3208270192871235e-05,6.611133148221606e-05,1953.0
chathurawdilshan,6.167532199130125e-05,6.611133148221606e-05,1721.0
daerka,0.00017745973663712154,0.0005288906518577285,1359.1666666666667
hulk12345,4.9822347336568644e-05,6.611133148221606e-05,1340.0
oldcodger99,4.9822347336568644e-05,6.611133148221606e-05,1365.0
beginner-online,3.3208270192871235e-05,6.611133148221606e-05,1493.0
jara_h,0.00010230738408342134,0.0002644453259288642,1587.8333333333333
vicma4070,3.3208270192871235e-05,6.611133148221606e-05,1500.0
raymonsp,4.9822347336568644e-05,6.611133148221606e-05,1455.0
oldone69,8.305050162396344e-05,0.0001322226629644321,1774.6
abdelkaben,3.3208270192871235e-05,6.611133148221606e-05,1629.0
youralterego,0.0011533325571780055,0.002380007933359778,2222.2105263157896
carlos1700,0.00017218572373849382,6.611133148221606e-05,2028.0
aneses,0.00017218572373849382,6.611133148221606e-05,1990.0
dennist54,3.3208270192871235e-05,6.611133148221606e-05,1795.0
tomas76,3.3208270192871235e-05,6.611133148221606e-05,2008.0
lewisjac,3.3208270192871235e-05,6.611133148221606e-05,1500.0
sergey1806,3.3208270192871235e-05,6.611133148221606e-05,1555.0
onehundredselected,3.3208270192871235e-05,6.611133148221606e-05,1787.0
ojuara08,3.3208270192871235e-05,6.611133148221606e-05,1467.0
kacper07,3.3208270192871235e-05,6.611133148221606e-05,1868.0
aleksandrfrankevich,6.674697452123595e-05,0.0001322226629644321,1850.0
bobfischerr,3.3208270192871235e-05,6.611133148221606e-05,1551.0
fikriasmal,3.3208270192871235e-05,6.611133148221606e-05,1775.0
amr_alhadek,0.00017218572373849382,6.611133148221606e-05,1718.0
theknightshade,0.00017218572373849382,0.0001322226629644321,1960.5
solidwall,3.3208270192871235e-05,6.611133148221606e-05,1915.0
sirdabuae,0.00017218572373849382,6.611133148221606e-05,1949.0
delle,3.3208270192871235e-05,6.611133148221606e-05,1842.0
guineva,3.3208270192871235e-05,6.611133148221606e-05,1382.0
nullvalue,4.0390218198525164e-05,0.0001322226629644321,1254.0
geka77ua,0.00017218572373849382,6.611133148221606e-05,1826.0
chuko,3.3208270192871235e-05,6.611133148221606e-05,2063.0
cleanbishop12,3.3208270192871235e-05,6.611133148221606e-05,1613.0
chesseydave,3.3208270192871235e-05,6.611133148221606e-05,1672.0
junmarie,3.3208270192871235e-05,6.611133148221606e-05,1827.5
rizainmgr,7.91527327531906e-05,0.0001322226629644321,1920.0
thesofaking,3.3208270192871235e-05,6.611133148221606e-05,2021.5
malonbh,3.3208270192871235e-05,6.611133148221606e-05,1915.0
scorpion273154,3.3208270192871235e-05,6.611133148221606e-05,2106.0
kristian_zebua,0.00017218572373849382,0.0001322226629644321,2112.0
leilatov,3.3208270192871235e-05,6.611133148221606e-05,1810.0
nathan_r_green,3.3208270192871235e-05,6.611133148221606e-05,1622.0
isuckatchess91,3.3208270192871235e-05,0.0002644453259288642,1347.75
valefort,4.032503314247874e-05,6.611133148221606e-05,1253.0
goldenbullet,4.032503314247874e-05,6.611133148221606e-05,1527.0
midgestone,4.032503314247874e-05,6.611133148221606e-05,1535.0
ticktokta,4.7441796092086237e-05,6.611133148221606e-05,2177.0
leuhippos,3.3208270192871235e-05,6.611133148221606e-05,1753.5
k-o-p-o-j-e-b-a,6.167532199130125e-05,6.611133148221606e-05,1677.5
tree_3,3.3208270192871235e-05,6.611133148221606e-05,1508.0
vishwathg,0.00012717822732361545,0.0003966679888932963,1527.4285714285713
ms23,6.010661685373053e-05,6.611133148221606e-05,1535.0
dharris_4,8.70049635145898e-05,6.611133148221606e-05,1662.0
yasutora,3.3208270192871235e-05,0.0001322226629644321,1643.5
warrior_king,6.010661685373053e-05,0.0001322226629644321,1286.5
aleroniponi,3.3208270192871235e-05,0.0003966679888932963,1268.4
kopr,4.4595090912243244e-05,6.611133148221606e-05,1347.75
darkselephants,3.605497537271424e-05,6.611133148221606e-05,2053.0
funaki,3.605497537271424e-05,6.611133148221606e-05,1358.0
bottero,3.890168055255724e-05,6.611133148221606e-05,1065.0
vavan,3.605497537271424e-05,6.611133148221606e-05,1395.0
dronefk,3.3208270192871235e-05,6.611133148221606e-05,1161.0
anudeep_nani1501,0.000402197795836839,0.0016527832870554015,1416.2592592592594
dotka,3.3208270192871235e-05,6.611133148221606e-05,1518.0
chunkymonkey,0.00011619330875491538,0.00019833399444664816,1255.5
chitrapram,5.5684229774391006e-05,6.611133148221606e-05,1624.0
alexfernando,3.3208270192871235e-05,6.611133148221606e-05,1328.0
octavia,3.3208270192871235e-05,0.0001322226629644321,1402.5
borja999,5.5684229774391006e-05,6.611133148221606e-05,1368.0
shahin1389,5.5684229774391006e-05,6.611133148221606e-05,1628.0
kakas,5.5684229774391006e-05,6.611133148221606e-05,1597.0
csondi21,5.5684229774391006e-05,6.611133148221606e-05,1422.0
chessqs,5.5684229774391006e-05,6.611133148221606e-05,1485.0
kana8823,3.3208270192871235e-05,6.611133148221606e-05,1336.0
orderedletters,5.5684229774391006e-05,6.611133148221606e-05,1434.0
stawr,5.5684229774391006e-05,6.611133148221606e-05,1500.0
aphte,5.5684229774391006e-05,6.611133148221606e-05,1645.0
maxx38,5.5684229774391006e-05,6.611133148221606e-05,1489.0
hamid1985,3.3208270192871235e-05,6.611133148221606e-05,1246.0
javad76,3.3208270192871235e-05,6.611133148221606e-05,1467.0
msm7,3.3208270192871235e-05,6.611133148221606e-05,1446.0
tjchess,5.5684229774391006e-05,6.611133148221606e-05,1366.0
khvorov,5.5684229774391006e-05,6.611133148221606e-05,1500.0
subnomial,5.5684229774391006e-05,0.0001322226629644321,1522.3333333333333
superbrax,3.3208270192871235e-05,6.611133148221606e-05,1274.0
umar527,3.3208270192871235e-05,0.0001322226629644321,1820.0
chessmaxster1,4.7441796092086237e-05,6.611133148221606e-05,2104.0
tumbaito,3.3208270192871235e-05,6.611133148221606e-05,1389.0
wizard_nick,0.00017809928023111121,0.0007272246463043766,1390.8181818181818
neoagus,5.505808799456259e-05,6.611133148221606e-05,1606.0
juanml,5.505808799456259e-05,6.611133148221606e-05,1552.0
michaelgilbert,5.505808799456259e-05,6.611133148221606e-05,1412.0
samehallourdi,8.539185362447056e-05,0.0001322226629644321,1311.0
amor-fati,5.505808799456259e-05,6.611133148221606e-05,1415.0
kaw1889,3.3208270192871235e-05,6.611133148221606e-05,1500.0
semihtaskinlar,5.505808799456259e-05,6.611133148221606e-05,1270.0
droped,5.505808799456259e-05,6.611133148221606e-05,1485.0
thingummajig,5.505808799456259e-05,6.611133148221606e-05,1521.0
smail94,6.010661685373053e-05,0.0001322226629644321,933.0
seanngo53,0.00012717822732361545,0.0004627793203755124,1013.4285714285714
truenorthstrong,6.010661685373053e-05,6.611133148221606e-05,1369.0
froztty,3.3208270192871235e-05,6.611133148221606e-05,1486.0
kermitnirmit,6.010661685373053e-05,6.611133148221606e-05,1698.0
jeepatlas,6.010661685373053e-05,6.611133148221606e-05,971.0
holish,3.3208270192871235e-05,0.0001322226629644321,1183.0
turkishcuirassier,4.785495241345033e-05,0.0001322226629644321,1738.0
heset1965,7.410772961209704e-05,6.611133148221606e-05,1639.0
dino16,3.3208270192871235e-05,6.611133148221606e-05,1619.0
jmc56es,6.167532199130125e-05,6.611133148221606e-05,1483.0
kosmopolit,3.3208270192871235e-05,6.611133148221606e-05,1147.0
micahkohn,0.00011860942558816126,0.00019833399444664816,1007.0
drabdo10,3.3208270192871235e-05,6.611133148221606e-05,1084.0
forevervision,3.3208270192871235e-05,6.611133148221606e-05,1257.0
ivantri,3.3208270192871235e-05,6.611133148221606e-05,1907.0
traced,0.0009534538127851864,0.0015205606240909692,2215.0666666666666
ahmetrasay,3.3208270192871235e-05,0.0001322226629644321,1742.0
panmas,3.3208270192871235e-05,6.611133148221606e-05,2134.0
canadiancenter,3.3208270192871235e-05,6.611133148221606e-05,2011.5
whitnot,3.3208270192871235e-05,6.611133148221606e-05,1914.5
brnensky,3.3208270192871235e-05,6.611133148221606e-05,2146.0
plomba,3.3208270192871235e-05,6.611133148221606e-05,2054.5
pedro_paris,3.3208270192871235e-05,6.611133148221606e-05,2007.5
levenfisch,3.3208270192871235e-05,6.611133148221606e-05,2015.0
aliki,3.3208270192871235e-05,6.611133148221606e-05,2112.0
gbozzini,0.0002986841411885204,6.611133148221606e-05,2277.0
morbit,3.3208270192871235e-05,6.611133148221606e-05,2186.0
sgtbatista,3.3208270192871235e-05,6.611133148221606e-05,2032.0
siciliantm,3.3208270192871235e-05,6.611133148221606e-05,2055.0
fisheraitak,0.0002986841411885204,0.0001322226629644321,1978.0
euggeo,3.3208270192871235e-05,0.0001322226629644321,1875.5
dofranck,3.3208270192871235e-05,6.611133148221606e-05,2041.0
jparra,3.3208270192871235e-05,6.611133148221606e-05,1793.0
freeed0m_j,0.00011505282958648349,0.0001322226629644321,1608.0
knightbot,3.3208270192871235e-05,6.611133148221606e-05,1500.0
naumi,3.3208270192871235e-05,6.611133148221606e-05,1811.0
baranornarli,0.0005563302639691661,0.00218167393891313,1763.6176470588234
talip1,5.935284711376578e-05,6.611133148221606e-05,1832.0
sefrmarzy65,3.3208270192871235e-05,6.611133148221606e-05,1784.0
mra_py,0.00019778830191827384,0.0002644453259288642,1854.8
diegocal91,3.3208270192871235e-05,6.611133148221606e-05,1750.0
felipebartolome,3.3208270192871235e-05,6.611133148221606e-05,1784.0
aleks120560,3.3208270192871235e-05,6.611133148221606e-05,1785.0
cadelino,5.935284711376578e-05,6.611133148221606e-05,1877.0
ressora,3.3208270192871235e-05,6.611133148221606e-05,1807.0
fluxion,5.935284711376578e-05,6.611133148221606e-05,1853.0
warriorwarrior,5.935284711376578e-05,0.00019833399444664816,1824.6666666666667
benjapercu,5.935284711376578e-05,0.0001322226629644321,1783.5
clumper,5.935284711376578e-05,6.611133148221606e-05,1779.0
porfis,6.05770611717309e-05,0.0001322226629644321,1760.0
dth117,3.3208270192871235e-05,6.611133148221606e-05,1808.0
coway,3.3208270192871235e-05,6.611133148221606e-05,1801.0
lucianolop,3.3208270192871235e-05,6.611133148221606e-05,1746.0
kyriakos1301,5.935284711376578e-05,6.611133148221606e-05,1742.0
logunov,3.3208270192871235e-05,6.611133148221606e-05,1809.0
capablanca93,5.935284711376578e-05,0.00019833399444664816,1812.6666666666667
ugopompeo,5.935284711376578e-05,6.611133148221606e-05,1768.0
oracleman,5.935284711376578e-05,6.611133148221606e-05,1734.0
pauliskov,5.935284711376578e-05,6.611133148221606e-05,1729.0
chessman2017gpj,8.549742403466032e-05,6.611133148221606e-05,1711.0
citricacid13,5.935284711376578e-05,6.611133148221606e-05,1798.0
soulaimane,5.935284711376578e-05,6.611133148221606e-05,1752.0
egyptian-fighter,3.3208270192871235e-05,6.611133148221606e-05,1712.0
chessknight797,0.00013964426292067286,0.0003966679888932963,1685.5714285714287
jusrule,9.211783665592339e-05,6.611133148221606e-05,1279.0
constantaa,3.3208270192871235e-05,6.611133148221606e-05,1486.0
smauglys,6.26630534243973e-05,6.611133148221606e-05,2199.0
psg22k,6.26630534243973e-05,6.611133148221606e-05,1520.0
pathei,3.3208270192871235e-05,6.611133148221606e-05,1839.0
cerseisminge,0.0002967035596021026,0.0013883379611265372,1390.148148148148
srap,4.792529583433145e-05,0.0001322226629644321,1808.5
lunaticpawn,4.792529583433145e-05,6.611133148221606e-05,1874.0
crimson-scythe,4.792529583433145e-05,6.611133148221606e-05,1177.0
popo4ka_po,4.792529583433145e-05,0.0001322226629644321,1298.5
pamelo,3.3208270192871235e-05,6.611133148221606e-05,1643.0
izoit,3.3208270192871235e-05,6.611133148221606e-05,1687.0
sorenagrand,4.792529583433145e-05,6.611133148221606e-05,2012.0
alexeyshimanbezprogi,4.792529583433145e-05,6.611133148221606e-05,2029.0
votseff,4.792529583433145e-05,6.611133148221606e-05,2297.0
santarsiero,3.3208270192871235e-05,0.0001322226629644321,1483.0
blade57,4.792529583433145e-05,6.611133148221606e-05,1399.0
chessnbreasts,7.735934711725186e-05,0.0001322226629644321,1756.8
blackforce,3.3208270192871235e-05,6.611133148221606e-05,1339.0
alexnanna,3.3208270192871235e-05,6.611133148221606e-05,1239.0
stas777333,4.792529583433145e-05,6.611133148221606e-05,1296.0
mikull,4.792529583433145e-05,6.611133148221606e-05,1471.0
onetreehill,3.3208270192871235e-05,6.611133148221606e-05,1406.0
ruysicilianlopez,7.735934711725186e-05,6.611133148221606e-05,1661.3333333333333
madd_hatter,0.0001897770550842363,0.0014544492926087532,1513.2727272727273
arisilan,4.309166125640571e-05,6.611133148221606e-05,1612.0
future-hero,4.309166125640571e-05,6.611133148221606e-05,2221.0
techhelpstew,4.309166125640571e-05,6.611133148221606e-05,1948.0
alemali,3.3208270192871235e-05,6.611133148221606e-05,1585.0
radouane,3.3208270192871235e-05,6.611133148221606e-05,1508.0
gitong,4.309166125640571e-05,6.611133148221606e-05,1580.0
cian1709,4.309166125640571e-05,6.611133148221606e-05,1527.0
hadecaro,4.309166125640571e-05,6.611133148221606e-05,1459.0
ivicat74,4.309166125640571e-05,6.611133148221606e-05,1514.0
traxoker,3.3208270192871235e-05,0.0001322226629644321,1505.5
jenny_1998,4.309166125640571e-05,6.611133148221606e-05,2061.0
ifalioncouldtalk,4.309166125640571e-05,6.611133148221606e-05,1832.0
montillo,4.309166125640571e-05,6.611133148221606e-05,1846.0
southpaww,4.309166125640571e-05,6.611133148221606e-05,1484.0
inanimatecarbonrod,3.3208270192871235e-05,6.611133148221606e-05,1176.0
yashin78,4.309166125640571e-05,6.611133148221606e-05,1843.0
clevernoob,4.309166125640571e-05,6.611133148221606e-05,1662.0
zeraki,3.3208270192871235e-05,6.611133148221606e-05,1567.0
askaryy,3.3208270192871235e-05,6.611133148221606e-05,1590.0
santimp,4.309166125640571e-05,6.611133148221606e-05,1599.0
ruskiq85,4.309166125640571e-05,6.611133148221606e-05,1808.0
nemi007,4.309166125640571e-05,0.0001322226629644321,1734.0
ttqqtt,6.473090881441691e-05,0.0001322226629644321,1595.0
harrypotter2004,8.82922783582431e-05,6.611133148221606e-05,1520.0
incantacapre2,3.3208270192871235e-05,6.611133148221606e-05,1865.0
pavelsps,0.0010643550164206133,0.0028427872537352904,2014.3333333333333
nicodeme,8.025385098930847e-05,6.611133148221606e-05,1919.0
saggy007,8.025385098930847e-05,0.0001322226629644321,1899.0
kgbird,3.3208270192871235e-05,0.0001322226629644321,2063.0
siinaa,0.0001272994317857457,0.0001322226629644321,1805.75
nomad27,3.3208270192871235e-05,6.611133148221606e-05,2025.0
gorizav,3.3208270192871235e-05,6.611133148221606e-05,1961.0
pikutrex,3.3208270192871235e-05,6.611133148221606e-05,1841.0
topotauro,8.025385098930847e-05,6.611133148221606e-05,2116.0
katastrov82,8.025385098930847e-05,6.611133148221606e-05,1867.0
hoom,3.3208270192871235e-05,6.611133148221606e-05,1919.0
jlc22,3.3208270192871235e-05,6.611133148221606e-05,1981.0
get_brecht,3.3208270192871235e-05,6.611133148221606e-05,1988.0
magnusian64,3.3208270192871235e-05,6.611133148221606e-05,1826.0
valaga,3.3208270192871235e-05,6.611133148221606e-05,2045.5
nanopomb,3.3208270192871235e-05,6.611133148221606e-05,1987.0
abcd0987,8.025385098930847e-05,0.0001322226629644321,1905.0
blackeagle47,3.3208270192871235e-05,6.611133148221606e-05,1800.0
gmscuzzball,8.025385098930847e-05,6.611133148221606e-05,1932.0
agonistes,8.025385098930847e-05,6.611133148221606e-05,1920.0
bbh,3.3208270192871235e-05,6.611133148221606e-05,2041.0
alexxskander,8.025385098930847e-05,6.611133148221606e-05,1967.0
brookeb1995,8.025385098930847e-05,6.611133148221606e-05,2132.0
joepasamayo,8.025385098930847e-05,0.0001322226629644321,2170.0
amezkyta,8.025385098930847e-05,6.611133148221606e-05,2039.0
mindworm,8.025385098930847e-05,0.0001322226629644321,2171.6666666666665
nas75,3.3208270192871235e-05,0.0001322226629644321,1866.0
pugb,8.025385098930847e-05,6.611133148221606e-05,2086.0
michele17,3.3208270192871235e-05,6.611133148221606e-05,1901.0
rabbigambit,8.025385098930847e-05,0.0001322226629644321,1933.0
benjack,6.828942218442594e-05,0.00019833399444664816,1913.6666666666667
tost,3.3208270192871235e-05,6.611133148221606e-05,1978.0
zdv,3.3208270192871235e-05,6.611133148221606e-05,1912.0
bromocorah,3.3208270192871235e-05,6.611133148221606e-05,1996.0
yovictoria,3.3208270192871235e-05,6.611133148221606e-05,1984.0
check__mate,6.167532199130125e-05,6.611133148221606e-05,1764.0
alpervsmagnus,0.0001328429514873763,0.001123892635197673,1418.8333333333333
kaiju91,4.113559490916722e-05,6.611133148221606e-05,1861.0
inspecteur_snail,3.3208270192871235e-05,6.611133148221606e-05,1788.0
fulowa,4.113559490916722e-05,6.611133148221606e-05,1776.0
charles12345,4.113559490916722e-05,6.611133148221606e-05,1603.0
jonas12,4.113559490916722e-05,6.611133148221606e-05,1612.0
ali125,4.113559490916722e-05,6.611133148221606e-05,1706.0
garik_svk,4.9062919625463195e-05,6.611133148221606e-05,1414.5
mmos50,3.3208270192871235e-05,6.611133148221606e-05,1591.0
pagasus82,4.113559490916722e-05,6.611133148221606e-05,1805.0
maksimen,4.113559490916722e-05,6.611133148221606e-05,2022.0
glaspool,4.113559490916722e-05,6.611133148221606e-05,1551.0
stonyle,4.113559490916722e-05,6.611133148221606e-05,1640.0
xymuha,4.113559490916722e-05,0.0001322226629644321,1798.5
caramba,3.3208270192871235e-05,0.0001322226629644321,1641.5
starcat,4.113559490916722e-05,6.611133148221606e-05,1776.0
nomad22,3.3208270192871235e-05,6.611133148221606e-05,1629.0
nederlander2,0.00042751376463971035,0.0019833399444664818,1471.0
nickelange,5.2110814113203406e-05,0.0001322226629644321,1453.3333333333333
accesspror4,7.101335803353558e-05,0.0001322226629644321,1483.6666666666667
jacot00,3.3208270192871235e-05,6.611133148221606e-05,1442.0
tiks,3.3208270192871235e-05,6.611133148221606e-05,1533.0
surco,5.2110814113203406e-05,6.611133148221606e-05,1500.0
denkiev,5.2110814113203406e-05,6.611133148221606e-05,1532.0
lesnick86,5.2110814113203406e-05,6.611133148221606e-05,1623.0
spartan117,5.2110814113203406e-05,6.611133148221606e-05,1541.0
grino,5.2110814113203406e-05,6.611133148221606e-05,1655.0
causita,5.2110814113203406e-05,6.611133148221606e-05,1533.0
mikelo92,5.2110814113203406e-05,6.611133148221606e-05,1311.0
ivankliuk,3.3208270192871235e-05,6.611133148221606e-05,1474.0
kjpow22,5.2110814113203406e-05,6.611133148221606e-05,1573.0
wave_wall,3.3208270192871235e-05,6.611133148221606e-05,1543.0
zaretsky,5.2110814113203406e-05,6.611133148221606e-05,1490.0
alferedo,3.3208270192871235e-05,6.611133148221606e-05,1560.0
lrmendes,5.2110814113203406e-05,6.611133148221606e-05,1477.0
fabuloso,5.2110814113203406e-05,6.611133148221606e-05,1553.0
stonkfish,3.3208270192871235e-05,6.611133148221606e-05,1551.0
erickk0axgzuniga,5.2110814113203406e-05,6.611133148221606e-05,1500.0
eduardo_me,3.3208270192871235e-05,6.611133148221606e-05,1485.0
stefanger,5.2110814113203406e-05,6.611133148221606e-05,1492.0
schafer,5.2110814113203406e-05,6.611133148221606e-05,1499.0
letum,3.3208270192871235e-05,6.611133148221606e-05,1483.0
rubanbleuqc,3.3208270192871235e-05,6.611133148221606e-05,1592.0
acarina,3.3208270192871235e-05,6.611133148221606e-05,1377.0
prins,5.2110814113203406e-05,6.611133148221606e-05,1521.0
akul23,3.3208270192871235e-05,6.611133148221606e-05,1500.0
buh0,6.167532199130125e-05,6.611133148221606e-05,1500.0
cape217,0.0006018768433311744,0.002446119264841994,1400.8974358974358
scacchi11235,5.9771492504966355e-05,6.611133148221606e-05,1002.0
csslider,3.3208270192871235e-05,6.611133148221606e-05,1461.0
rpalen,3.3208270192871235e-05,0.0001322226629644321,1247.0
rogeriosacra,3.3208270192871235e-05,6.611133148221606e-05,1370.0
lehutin,5.9771492504966355e-05,6.611133148221606e-05,1325.0
dfglkdgjlkdf,5.9771492504966355e-05,6.611133148221606e-05,1429.0
artem35,5.9771492504966355e-05,6.611133148221606e-05,1470.0
miriammarques,7.077717982249212e-05,0.0001322226629644321,1414.5
pollini,8.633471481706148e-05,6.611133148221606e-05,1535.5
diogenes64,5.9771492504966355e-05,6.611133148221606e-05,1470.0
suj1th,5.9771492504966355e-05,6.611133148221606e-05,1524.0
widow_queen,5.9771492504966355e-05,6.611133148221606e-05,1445.0
krzysiek8340,5.9771492504966355e-05,6.611133148221606e-05,1416.0
ecekbc,3.3208270192871235e-05,6.611133148221606e-05,1269.0
cwill246,5.9771492504966355e-05,6.611133148221606e-05,1341.0
liov,3.3208270192871235e-05,6.611133148221606e-05,1250.0
hatrr96,3.3208270192871235e-05,6.611133148221606e-05,1417.0
djjohnson,3.3208270192871235e-05,6.611133148221606e-05,1397.0
gentlerose,3.3208270192871235e-05,6.611133148221606e-05,1300.0
fatik,6.874055643342615e-05,0.0001322226629644321,1329.5
paulx11,3.3208270192871235e-05,6.611133148221606e-05,1077.5
counter-check,3.3208270192871235e-05,6.611133148221606e-05,1498.0
ali3234,5.9771492504966355e-05,6.611133148221606e-05,1534.0
kirill8let,3.3208270192871235e-05,6.611133148221606e-05,1417.0
marth3281,5.9771492504966355e-05,6.611133148221606e-05,1405.0
colo63,3.3208270192871235e-05,6.611133148221606e-05,1319.0
dnpnz,3.3208270192871235e-05,6.611133148221606e-05,1434.0
ikenoob,3.3208270192871235e-05,6.611133148221606e-05,1421.0
gosha2010,3.3208270192871235e-05,6.611133148221606e-05,1383.0
lordviktor911,5.9771492504966355e-05,6.611133148221606e-05,1262.0
tomisote,5.9771492504966355e-05,6.611133148221606e-05,1326.0
zach_08,3.3208270192871235e-05,6.611133148221606e-05,1054.0
ultrakid,5.9771492504966355e-05,6.611133148221606e-05,1460.0
havesetwilltravel,4.311034993503085e-05,6.611133148221606e-05,2120.0
seniorgara,4.311034993503085e-05,6.611133148221606e-05,1943.0
jozef1234x,4.311034993503085e-05,0.0001322226629644321,2145.5
yura1204,6.291450941935009e-05,6.611133148221606e-05,1960.0
vlad48,8.773913015824445e-05,0.0001322226629644321,2044.0
caissaekv,4.311034993503085e-05,6.611133148221606e-05,2022.0
vikt0r_ua,4.311034993503085e-05,6.611133148221606e-05,1909.0
demontechristo66,4.311034993503085e-05,0.0001322226629644321,1960.5
vovochka67,3.3208270192871235e-05,6.611133148221606e-05,1931.0
adsoargento,3.3208270192871235e-05,6.611133148221606e-05,1950.0
reza_58,5.301242967719046e-05,6.611133148221606e-05,1955.5
ansjovis86,4.311034993503085e-05,6.611133148221606e-05,1912.0
alex-kaminskii,4.311034993503085e-05,6.611133148221606e-05,2152.0
yulius,3.3208270192871235e-05,6.611133148221606e-05,1943.0
naivnet,3.3208270192871235e-05,6.611133148221606e-05,1993.0
behi1984,3.3208270192871235e-05,6.611133148221606e-05,1912.0
chesspap,4.311034993503085e-05,6.611133148221606e-05,2177.0
carabantius,4.311034993503085e-05,6.611133148221606e-05,2092.0
hrosik7,6.766263574319583e-05,0.0001322226629644321,2070.0
abuzeen-300,5.301242967719046e-05,6.611133148221606e-05,1999.0
udav202,6.204808315041536e-05,0.0003305566574110803,1978.8
yamaarashi,4.311034993503085e-05,6.611133148221606e-05,2042.0
nicolauchess,4.311034993503085e-05,6.611133148221606e-05,1932.0
houlaco2016,3.3208270192871235e-05,6.611133148221606e-05,1918.0
yura_kudr,4.311034993503085e-05,0.0001322226629644321,1910.5
aiutoooooooo,4.311034993503085e-05,0.0001322226629644321,2035.5
kyves,3.3208270192871235e-05,6.611133148221606e-05,1935.0
